Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,11,Race,Date,Location
138,John Chan,2055,M45-49,USA,00:00:00,03:36:13,02:30:41,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
85,Kari Saragusa,2406,M55-59,USA,00:00:00,03:16:34,03:07:25,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
17,John Kiley,2483,M65-69,USA,00:00:00,03:12:27,03:13:33,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
67,Kathy Belden,940,F45-49,USA,00:00:00,03:49:15,02:35:06,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
122,Kellen McManus,1312,M25-29,USA,00:00:00,03:43:06,02:45:55,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
70,Ashley Reaver,709,F30-34,USA,00:00:00,03:39:26,02:49:12,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
131,Jeffrey Stewart,2314,M50-54,USA,00:00:00,03:40:38,02:42:52,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
209,Michael Heuze,126,M35-39,GBR,00:00:00,03:41:00,02:48:21,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
188,Brendant Palomo,2564,M30-34,USA,00:00:00,03:34:29,02:43:37,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
16,Bailey Varvel,587,F18-24,USA,00:00:00,03:53:30,02:22:21,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
81,Brittanie Knezovich,794,F35-39,USA,00:00:00,03:35:35,02:44:56,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
139,Gustavo Acosta,2032,M45-49,GTM,00:00:00,03:17:49,02:56:42,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
47,Stacy Chun,603,F25-29,USA,00:00:00,03:28:51,03:02:27,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
65,Lisa Wright,1106,F50-54,USA,00:00:00,03:38:03,02:54:50,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
140,Carlos Villagran,2195,M45-49,USA,00:00:00,03:25:08,02:44:37,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
71,Jenna Erickson,664,F30-34,USA,00:00:00,03:46:15,02:38:49,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
66,Ana Bruna,1025,F50-54,USA,00:00:00,03:22:22,03:03:08,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
72,Tina Jung,681,F30-34,USA,00:00:00,03:36:24,02:50:31,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
123,Marco Leone,527,M25-29,USA,00:00:00,04:00:58,02:14:14,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
189,Grant Ashlock,1378,M30-34,USA,00:00:00,03:39:20,02:46:51,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
13,Chung Siedlecki,1181,F60-64,USA,00:00:00,03:42:12,02:35:21,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
210,Alex Griffen,1654,M35-39,USA,00:00:00,03:16:39,03:01:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
67,Angela Pietrofeso,226,F50-54,USA,00:00:00,03:28:07,02:58:18,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
174,Greg Yip,2028,M40-44,USA,00:00:00,03:19:20,03:10:58,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
175,Fernando Gomez,1883,M40-44,USA,00:00:00,03:40:01,02:51:29,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
68,Minel Diaz,956,F45-49,USA,00:00:00,03:53:43,02:32:56,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
48,Elizabeth Payan,633,F25-29,USA,00:00:00,03:54:08,02:39:34,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
176,Jared Clayton,1859,M40-44,USA,00:00:00,03:33:32,02:44:20,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
86,Jeffrey Ottoboni,2394,M55-59,USA,00:00:00,03:20:42,03:03:55,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
5,Paul Torres,2502,M70-74,USA,00:00:00,03:31:42,02:48:39,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
177,Hossein Bagshahi,1831,M40-44,USA,00:00:00,03:42:17,02:50:50,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
141,Jonathan Wan,2196,M45-49,USA,00:00:00,03:31:38,02:41:29,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
87,Anthony Dirienzo,2356,M55-59,USA,00:00:00,03:46:23,02:48:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
73,Maia Healy,874,F40-44,USA,00:00:00,03:39:07,02:59:46,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
35,Jeff Reich,2453,M60-64,USA,00:00:00,03:23:35,02:53:01,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
68,Rocio Aguirre,1016,F50-54,USA,00:00:00,03:31:45,03:09:28,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
132,Frederick Noack,2618,M50-54,USA,00:00:00,03:22:44,02:49:53,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
133,Michael Trainor,2320,M50-54,USA,00:00:00,03:32:20,03:07:48,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
190,Deepak Bangalore Hariyanna,1381,M30-34,IND,00:00:00,03:29:47,03:01:20,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
69,Christine Brew,945,F45-49,USA,00:00:00,03:54:37,02:33:48,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
36,David Cooper,2434,M60-64,USA,00:00:00,03:29:11,03:09:22,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
134,Christopher Galvin,2240,M50-54,USA,00:00:00,03:20:12,03:28:01,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
191,Kevin Lee,544,M30-34,USA,00:00:00,03:31:01,02:57:00,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
82,Nora Nagy,810,F35-39,HUN,00:00:00,04:05:37,02:31:24,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
211,Veerendra Sharma,1765,M35-39,IND,00:00:00,03:33:02,02:55:52,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
124,Tyler Sellmayer,1346,M25-29,USA,00:00:00,03:43:45,02:51:08,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
46,Daniel Baguyo,1199,M18-24,USA,00:00:00,03:30:52,03:08:30,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
142,Tom Pope,2148,M45-49,USA,00:00:00,03:26:07,03:01:20,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
69,Julie Williamson,1105,F50-54,USA,00:00:00,03:37:39,02:49:27,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
143,Paul Rosas,2164,M45-49,USA,00:00:00,03:25:14,02:40:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
6,Ron Weaver,2503,M70-74,USA,00:00:00,03:33:36,03:10:53,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
70,Jill Ryan Holden,1090,F50-54,USA,00:00:00,03:35:56,02:50:19,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
32,Ginger Noble,1143,F55-59,USA,00:00:00,03:30:15,03:10:15,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
33,Robin Howard,1132,F55-59,USA,00:00:00,03:50:45,02:46:48,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
18,David Gershenson,2479,M65-69,USA,00:00:00,03:20:14,03:12:27,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
83,Anastasia Harper,784,F35-39,USA,00:00:00,03:16:35,03:14:46,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
74,Marichu Stern,927,F40-44,USA,00:00:00,03:27:49,02:57:29,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
14,Rebecca Bates,1163,F60-64,USA,00:00:00,03:33:21,03:06:14,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
49,Alexandra Goldman,617,F25-29,USA,00:00:00,03:30:02,03:20:23,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
88,Mike Kelly,2374,M55-59,USA,00:00:00,02:58:18,03:27:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
144,Arnold Queral,501,M45-49,PHL,00:00:00,03:26:34,03:09:30,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
145,Dan Grieb,291,M45-49,USA,00:00:00,03:11:40,03:41:24,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
50,Bryna Taylor,646,F25-29,USA,00:00:00,03:55:12,02:33:47,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
71,Ana Martinezmont,1070,F50-54,GTM,00:00:00,03:46:29,02:50:46,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
146,Marc Gatchalian,2082,M45-49,USA,00:00:00,03:27:32,02:58:46,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
84,Amber Mackey Wilson,803,F35-39,USA,00:00:00,03:42:26,02:49:30,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
37,Mike Radogna,2452,M60-64,USA,00:00:00,03:35:33,03:03:06,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
72,Veronica Randall,1086,F50-54,USA,00:00:00,03:17:23,03:12:42,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
125,Taylor Hackett,1282,M25-29,USA,00:00:00,03:24:45,03:07:09,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
-,Team Faster Than The 405,4068,URELAY,USA,00:00:00,03:57:04,02:50:09,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
178,Jason Schingler,2596,M40-44,USA,00:00:00,03:41:27,02:59:03,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
51,Lia Maria,629,F25-29,USA,00:00:00,03:48:54,02:45:44,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
34,Lauralee Olson,1147,F55-59,USA,00:00:00,03:43:28,02:38:58,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
179,Jayson Bashor,1837,M40-44,USA,00:00:00,04:13:27,02:39:28,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
212,Rich Mowrey,1731,M35-39,USA,00:00:00,03:36:30,03:08:30,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
75,Karla Lopez,896,F40-44,USA,00:00:00,03:41:32,02:55:55,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
192,Benjamin McLean,1491,M30-34,USA,00:00:00,03:44:05,02:45:11,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
76,Aimee Artz,837,F40-44,USA,00:00:00,03:52:34,02:48:20,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
147,Shawn Hicks,2102,M45-49,USA,00:00:00,03:32:55,02:55:22,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
193,Mikhail Usov,1564,M30-34,USA,00:00:00,03:50:01,02:43:50,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
148,Amariah Hash,2095,M45-49,USA,00:00:00,03:26:18,03:12:01,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
135,Don Kiser,2615,M50-54,USA,00:00:00,03:26:29,03:12:44,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
73,Amy Stoll,1095,F50-54,USA,00:00:00,03:38:39,03:04:36,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
149,Kevin Holbrook,2106,M45-49,USA,00:00:00,03:41:58,02:54:16,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
150,Maneesh Rai,2152,M45-49,USA,00:00:00,03:43:15,03:02:20,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
15,Patricia Koren,1172,F60-64,USA,00:00:00,03:54:10,02:51:03,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
213,Chris Lemons,1698,M35-39,USA,00:00:00,03:29:31,03:04:29,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
73,Christine Stokes,726,F30-34,USA,00:00:00,03:36:38,02:57:47,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
16,Lori Welsh,1186,F60-64,USA,00:00:00,03:40:56,03:04:25,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
85,Holly Jones,790,F35-39,USA,00:00:00,03:50:52,02:52:41,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
74,Erica Shepard,718,F30-34,USA,00:00:00,03:31:19,03:33:34,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
19,Michel Franck,2476,M65-69,LUX,00:00:00,03:36:12,03:06:32,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
214,Richard Porter,1742,M35-39,USA,00:00:00,03:49:38,02:49:11,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
20,Ronald Mitchell,2637,M65-69,USA,00:00:00,03:23:43,03:18:30,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
126,Christopher Arriola,1247,M25-29,USA,00:00:00,03:47:47,02:51:03,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
77,Shelly Michelle Howe,880,F40-44,USA,00:00:00,03:59:54,02:38:20,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
35,Nancy Zeigel,1162,F55-59,USA,00:00:00,03:50:34,02:57:38,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
78,Kym Sears,920,F40-44,USA,00:00:00,03:49:13,02:58:25,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
151,Jeff Jackson,2110,M45-49,USA,00:00:00,03:59:50,02:42:30,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
180,Ronald McKay,1943,M40-44,USA,00:00:00,03:52:31,02:43:05,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
70,Diana Olveira,985,F45-49,USA,00:00:00,03:40:59,02:58:52,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
79,Tory Roberg,913,F40-44,USA,00:00:00,03:53:01,02:55:07,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
86,Mandie Anderson,743,F35-39,USA,00:00:00,03:31:49,03:12:07,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
215,Dheeraj Prasad Singaraju,1769,M35-39,IND,00:00:00,03:38:11,03:04:52,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
21,Patrick Streb,2494,M65-69,USA,00:00:00,03:17:07,03:19:45,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
22,Jerry Akin,2467,M65-69,USA,00:00:00,03:38:17,03:10:18,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
17,Amy Rehfeld,1177,F60-64,USA,00:00:00,03:40:49,03:07:54,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
136,Russell Filter,2238,M50-54,USA,00:00:00,03:37:00,03:01:36,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
194,Jesse Morris,1499,M30-34,USA,00:00:00,03:39:11,03:17:02,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
152,Mark Sedrak,2649,M45-49,USA,00:00:00,03:30:36,03:00:39,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
23,Darrell Earnheart,2474,M65-69,USA,00:00:00,03:46:07,02:46:58,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
38,Glenn Bennett,2429,M60-64,USA,00:00:00,03:34:50,03:07:23,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
18,Merle Anne Ipson Smith,1170,F60-64,USA,00:00:00,04:00:39,02:38:57,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
216,Joseph Vasquez,2585,M35-39,USA,00:00:00,03:35:43,02:54:05,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
75,Kaleena Gettel,673,F30-34,USA,00:00:00,03:42:58,03:21:21,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
137,Vince Coons,2225,M50-54,USA,00:00:00,03:18:01,03:18:04,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
36,Allison Herd,1129,F55-59,USA,00:00:00,03:48:48,02:49:23,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
39,Ralph Clark,2433,M60-64,USA,00:00:00,03:43:04,02:56:14,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
153,Vividh Siddha,2175,M45-49,IND,00:00:00,04:01:18,02:38:07,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
80,Patty Keyes,885,F40-44,USA,00:00:00,03:39:19,02:58:52,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
89,Todd Archibald,2336,M55-59,USA,00:00:00,03:19:25,03:35:47,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
37,Angel Gunn,1125,F55-59,USA,00:00:00,03:58:28,02:34:50,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
127,King Wong,1370,M25-29,USA,00:00:00,04:02:09,02:39:31,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
195,James Saunders,1535,M30-34,USA,00:00:00,03:52:57,02:50:38,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
81,Alia Snyder,925,F40-44,USA,00:00:00,03:49:45,03:02:05,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
138,Phillip Jobson,2613,M50-54,AUS,00:00:00,03:37:24,02:58:23,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
181,Steven Lu,1933,M40-44,USA,00:00:00,03:33:26,03:03:19,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
128,Pradeep Mylavarapu,528,M25-29,IND,00:00:00,03:44:32,03:04:28,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
87,Simran Sangha,824,F35-39,IND,00:00:00,03:55:33,02:47:21,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
52,Bristin Parks,632,F25-29,USA,00:00:00,03:45:51,02:56:59,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
-,Team Sugar Sharks,4046,URELAY,USA,00:00:00,04:11:57,02:55:15,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
1,Steve Musser,2505,M75-79,USA,00:00:00,03:51:09,02:53:37,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
196,James Berger,1387,M30-34,USA,00:00:00,03:38:05,03:04:49,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
197,Luis Javier Martinez Medellin,1487,M30-34,MEX,00:00:00,04:08:44,02:46:07,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
139,Edu Grueso,2248,M50-54,USA,00:00:00,03:35:01,03:16:32,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
154,Carson Miller,127,M45-49,USA,00:00:00,03:39:47,03:04:10,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
82,Raciel Diaz,856,F40-44,USA,00:00:00,03:34:25,03:13:43,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
90,Scott Sherman,2408,M55-59,USA,00:00:00,03:35:59,03:20:05,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
217,Anthony Alfuente,1590,M35-39,USA,00:00:00,03:33:43,03:18:55,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
182,Rodrigo Pineda,1968,M40-44,USA,00:00:00,03:33:03,03:02:37,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
19,Carol Lee,1174,F60-64,USA,00:00:00,03:36:39,03:04:36,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
76,Soujanya Shankaranarayana,716,F30-34,IND,00:00:00,03:55:56,02:54:18,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
77,Kelsey Venable,734,F30-34,USA,00:00:00,03:31:03,03:16:02,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
183,Leo Huang,1901,M40-44,USA,00:00:00,03:34:28,03:13:44,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
218,Douglas Geiger,516,M35-39,USA,00:00:00,03:54:10,02:49:49,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
198,Ashish Chakrabortty,1395,M30-34,IND,00:00:00,04:02:52,02:52:40,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
78,Faviola Castaneda,658,F30-34,USA,00:00:00,03:44:15,03:10:27,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
88,Tessa Parker,813,F35-39,USA,00:00:00,03:46:12,02:46:27,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
74,Martina Hanna,1047,F50-54,USA,00:00:00,03:43:35,03:15:29,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
140,Karl Damisch,2226,M50-54,USA,00:00:00,03:35:21,03:10:53,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
91,Tom Carhart,2347,M55-59,USA,00:00:00,03:22:26,03:22:53,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
71,Bridget Sandoval,994,F45-49,USA,00:00:00,03:46:48,02:57:20,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
155,Rodrigo Alvarez,2034,M45-49,MEX,00:00:00,03:30:51,03:27:01,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
75,Beth Boswell,1023,F50-54,USA,00:00:00,03:28:54,03:17:00,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
72,Kathy Kuno,974,F45-49,USA,00:00:00,03:36:28,03:19:22,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
79,Devon Jameson,679,F30-34,USA,00:00:00,03:52:34,03:00:12,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
92,Darryl Barbadillo,2338,M55-59,USA,00:00:00,03:36:51,03:17:18,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
